Filename,Extracted Values
X8Y4SP1S,"{'Current assets ': '15928', 'Creditors: amounts falling due within one ': 'nan', 'year ': '-5276', 'Net current (liabilities)/assets ': '10652', 'Total assets less current liabilities ': '10652', 'Net (liabilities)/assets ': '10652', 'Capital and reserves ': '10652', 'Number Number ': 'nan', 'Average number of employee ': 'nan'}"
X8Y4SP8R,"{'Current Assets ': '34045', 'Creditors: amounts falling due within one year ': '-32070', 'Net current assets (liabilities) ': '1975', 'Total assets less current liabilities ': '1975', 'Total net assets (liabilities) ': '1975', 'Capital and reserves ': '1975'}"
X8Y4SP28,"{'Current assets ': 'nan', 'Cash at bank and in hand ': 'nan', 'Net assets ': 'nan', 'Issued share capital ': 'nan', '1 Ordinary Share 1 of Â£ each ': 'nan', 'Total Shareholder funds ': 'nan'}"
X8Y4SPSO,"{'Current Assets ': '38412', 'Creditors: amounts falling due within one year ': '-27115', 'Net current assets (liabilities) ': '11297', 'Total assets less current liabilities ': '11297', 'Accruals and deferred income ': '-1496', 'Total net assets (liabilities) ': '9801', 'Reserves ': '9801'}"
X8Y4SR0I,"{'Current Assets ': '1211', 'Creditors: amounts falling due within one year ': '-9823', 'Net current assets (liabilities) ': '-8612', 'Total assets less current liabilities ': '-8612', 'Total net assets (liabilities) ': '-8612', 'Capital and reserves ': '-8612'}"
X8Y4SRG8,"{'Current assets ': 'nan', 'Cash at bank and in hand ': '96', 'Net assets ': '96', 'Issued share capital ': 'nan', '96 Ordinary Shares 1 of Â£ each ': '96', 'Total Shareholder funds ': '96'}"
X8Y4STP4,"{'Current assets ': '1572', 'Creditors: amounts falling due within one year ': '1799', 'Net current (liabilities)/assets ': '3371', 'Net (liabilitiesÅ‚assets ': '3371', 'Capital and reserves ': '3371', 'Notes to the financial statements ': 'nan', '1 ': 'nan'}"
X8Y4STUZ,"{'Fixed assets ': '1776', 'Current assets ': '7156', 'Creditors: amounts falling due within ': 'nan', 'one year ': '-8830', 'Net current liabilities ': '-1674', 'Total assets less current liabilities ': '102', 'Creditors: amounts falling due after ': 'nan', 'more than one year ': '-83', 'Net assets ': '19', 'Capital and reserves ': '19'}"
X8Y4SWO1,"{'Called up share capital not paid ': 'nan', 'Net assets ': 'nan', 'Tssued share capital ': 'nan', '1 Ordinary Share 1 of Â£ each ': 'nan', 'Total Shareholder funds ': 'nan'}"
X8Y4SWQ1,"{'Called up share capital not paid ': 'nan', 'Net assets ': 'nan', 'Tssued share capital ': 'nan', '1 100 Shares 1 of Â£ each ': 'nan', 'Total Shareholder funds ': 'nan'}"
X8Y4SWQH,"{'Current assets ': 'nan', 'Cash at bank and in hand ': 'nan', 'Net assets ': 'nan', 'Issued share capital ': 'nan', '2 Ordinary Shares 1 of Â£ each ': 'nan', 'Total Shareholder funds ': 'nan'}"
X8Y4SXX7,"{'Current Assets ': '8278', 'Prepayments and accrued income ': 'nan', 'Creditors: amounts falling due within one year ': '-8212', 'Net current assets (liabilities) ': '67', 'Total assets less current liabilities ': '67', 'Total net assets (liabilities) ': '67', 'Capital and reserves ': '67'}"
X8Y4SXZU,"{'Current assets ': 'nan', 'Cash at bank and in hand ': 'nan', 'Net assets ': 'nan', 'Issued share capital ': 'nan', '2 Ordinary Shares 1 of Â£ each ': 'nan', 'Total Shareholder funds ': 'nan'}"
X8Y4SYH4,"{'Current assets ': 'nan', 'Cash at bank and in hand ': '100', 'Net assets ': '100', 'Issued share capital ': 'nan', '100 Ordinary Shares 1 of Â£ each ': '100', 'Total Shareholder funds ': '100'}"
X8Y4SZ5L,"{'Current assets ': 'nan', 'Cash at bank and in hand ': 'nan', 'Net assets ': 'nan', 'Issued share capital ': 'nan', '1 Ordinary Share 1 of Â£ each ': 'nan', 'Total Shareholder funds ': 'nan'}"
X8Y4SZOY,"{'Called up share capital not paid ': 'nan', 'Net assets ': 'nan', 'Tssued share capital ': 'nan', '2 Ordinary Shares 1 of Â£ each ': 'nan', 'Total Shareholder funds ': 'nan'}"
X8Y4T0LT,"{'Current Assets ': '958', 'Creditors: amounts falling due within one year ': '-77', 'Net current assets (liabilities) ': '881', 'Total assets less current liabilities ': '881', 'Total net assets (liabilities) ': '881', 'Capital and reserves ': '881'}"
X8Y4T1Q0,"{'Called up share capital not paid ': 'nan', 'Net assets ': 'nan', 'Tssued share capital ': 'nan', '1000 A Ordinary Shares 1 of Â£ each ': 'nan', 'Total Shareholder funds ': 'nan'}"
X8Y4T2MJ,"{'Current assets ': 'nan', 'Cash at bank and in hand ': 'nan', 'Net assets ': 'nan', 'Issued share capital ': 'nan', '1 Ordinary Share 1 of Â£ each ': 'nan', 'Total Shareholder funds ': 'nan'}"
X8Y4T2OB,"{'Current assets ': 'nan', 'Net current assets ': 'nan', 'Total assets less current liabilities ': 'nan', 'Net assets ': 'nan', 'Capital and reserves ': 'nan'}"
X8Y4T3KA,"{'Fixed Assets ': '5316', 'Current Assets ': '10492', 'Net current assets (liabilities) ': '10492', 'Total assets less current liabilities ': '15808', 'Creditors: amounts falling due after more than one ': 'nan', '': '-11397', 'Provisions for liabilities ': '-4761', 'Accruals and deferred income ': '-900', 'Total net assets (liabilities) ': '-1250', 'Capital and reserves ': '-1250'}"
X8Y4T6GG,"{'Current assets ': 'nan', 'Cash at bank and in hand ': 'nan', 'Net assets ': 'nan', 'Issued share capital ': 'nan', '1 Ordinary Share 1 of Â£ each ': 'nan', 'Total Shareholder funds ': 'nan'}"
X8Y4T6RU,"{'Fixed Assets ': '263203', 'Current Assets ': '193856', 'Creditors: amounts falling due within one year ': '-229903', 'Net current assets (liabilities) ': '-36047', 'Total assets less current liabilities ': '227156', 'Total net assets (liabilities) ': '227156', 'Capital and reserves ': '227156'}"
X8Y4T6W9,"{'Fixed Assets ': '3469', 'Current Assets ': '66438', 'Creditors: amounts falling due within one year ': '-68713', 'Net current assets (liabilities) ': '-2275', 'Total assets less current liabilities ': '1194', 'Total net assets (liabilities) ': '1194', 'Capital and reserves ': '1194'}"
X8Y4T8NS,"{'Net assets ': 'nan', 'Reserves ': 'nan'}"
X8Y4T8P4,"{'Current assets ': 'nan', 'Cash at bank and in hand ': 'nan', 'Net assets ': 'nan', 'Issued share capital ': 'nan', '1 Ordinary Share 1 of Â£ each ': 'nan', 'Total Shareholder funds ': 'nan'}"
X8Y4T8PC,"{'Current assets ': 'nan', 'Cash at bank and in hand ': '100', 'Net assets ': '100', 'Issued share capital ': 'nan', '100 ordinary Shares 1 of Â£ each ': '100', 'Total Shareholder funds ': '100'}"
X8Y4T9BL,"{'Fixed Assets ': '32867', 'Current Assets ': '127478', 'Creditors: amounts falling due within one year ': '-99872', 'Net current assets (liabilities) ': '27606', 'Total assets less current liabilities ': '60473', 'Creditors: amounts falling due after more than one ': 'nan', '': 'nan', 'Total net assets (liabilities) ': '60473', 'Capital and reserves ': '60473'}"
X8Y4T68H,"{'Called up share capital not paid ': '000', 'Current assets ': 'nan', 'Cash at bank and in hand ': '100', 'Net assets ': '100', 'Issued share capital ': 'nan', '1 Ordinary Shares of Â£1.00 each ': '100', 'Total Shareholder funds ': '100'}"
X8Y4T78O,"{'Current assets ': 'nan', 'Cash at bank and in hand ': 'nan', 'Net assets ': 'nan', 'Issued share capital ': 'nan', '1 Ordinary Share 1 of Â£ each ': 'nan', 'Total Shareholder funds ': 'nan'}"
X8Y4T788,"{'Called up share capital not paid ': 'nan', 'Net assets ': 'nan', 'Tssued share capital ': 'nan', '2 Ordinary Shares 1 of Â£ each ': 'nan', 'Total Shareholder funds ': 'nan'}"
X8Y4TAXD,"{'Called up share capital not paid ': '100', 'Net assets ': '100', 'Tssued share capital ': 'nan', '100 Ordinary Shares 1 of Â£ each ': '100', 'Total Shareholder funds ': '100'}"
X8Y4TBSP,"{'Current assets ': 'nan', 'Cash at bank and in hand ': 'nan', 'Net assets ': 'nan', 'Issued share capital ': 'nan', '1 Ordinary Share 1 of Â£ each ': 'nan', 'Total Shareholder funds ': 'nan'}"
X8Y4TCB6,"{'Current assets ': '13437', 'Creditors: Amounts Falling Due Within One Year ': '-3436', 'NET CURRENT ASSETS ': '10001', 'TOTAL ASSETS LESS CURRENT LIABILITIES ': '10001', 'NET ASSETS ': '10001', 'CAPITAL AND RESERVES ': '10001', '1. Average Number of Employee ': 'nan'}"
X8Y4TCWB,"{'Current assets ': 'nan', 'Cash at bank and in hand ': '001', 'Net assets ': '001', 'Issued share capital ': 'nan', '1 Ordinary Share of Â£ 0.01 each ': '001', 'Total Shareholder funds ': '001'}"
X8Y4TD22,"{'Called up share capital not paid ': 'nan', 'Net assets ': 'nan', 'Tssued share capital ': 'nan', '2 Ordinary Shares 1 of Â£ each ': 'nan', 'Total Shareholder funds 2z 2 ': 'nan'}"
X8Y4TDK0,"{'Called up share capital not paid ': 'nan', 'Net assets ': 'nan', 'Tssued share capital ': 'nan', '2 Ordinary Shares 1 of Â£ each ': 'nan', 'Total Shareholder funds ': 'nan'}"
X8Y4TDOJ,"{'Current assets ': 'nan', 'Cash at bank and in hand ': 'nan', 'Net assets ': 'nan', 'Issued share capital ': 'nan', '1 ORDINARY Share of Â£ | each ': 'nan', 'Total Shareholder funds ': 'nan'}"
X8Y4TFAZ,"{'Current Assets ': '478', 'Creditors: amounts falling due within one year ': '-731', 'Net current assets (liabilities) ': '-253', 'Total assets less current liabilities ': '-253', 'Creditors: amounts falling due after more than one year ': '-13', 'Total net assets (liabilities) ': '-266', 'Capital and reserves ': '-266'}"
X8Y4TG1N,"{'Fixed assets ': '7941', 'Current assets ': '17324', 'Prepayments and accrued income ': 'nan', '': '17324', 'Creditors: amounts falling due ': 'nan', 'within one year ': '-17614', 'Net current liabilities ': '-290', 'Total assets less current liabilities ': '7651', 'Accruals and deferred income ': '-85', 'Net assets ': '7566', 'Capital and reserves ': '7566'}"
X8Y4TGZ6,"{'Current Assets ': '21293', 'Creditors: amounts falling due within one year ': '-7897', 'Net current assets (liabilities) ': '13396', 'Total assets less current liabilities ': '13396', 'Total net assets (liabilities) ': '13396', 'Capital and reserves ': '13396'}"
X8Y4THD4,"{'Current assets ': 'nan', 'Cash at bank and in hand ': 'nan', 'Net assets ': 'nan', 'Issued share capital ': 'nan', '2 Ordinary Shares 1 of Â£ each ': 'nan', 'Total Shareholder funds ': 'nan'}"
X8Y4TJ1O,"{'Called up share capital not paid ': '63', 'Net assets ': '63', 'Tssued share capital ': 'nan', '63 Ordinary Shares of Â£ | each ': '63', 'Total Shareholder funds ': '63'}"
X8Y4TJ1S,"{'Current Assets ': '31263', 'Creditors: amounts falling due within one year ': '-24054', 'Net current assets (liabilities) ': '7209', 'Total assets less current liabilities ': '7209', 'Total net assets (liabilities) ': '7209', 'Capital and reserves ': '7209'}"
X8Y4TKGH,"{'Called up share capital not paid ': '100', 'Net assets ': '100', 'Tssued share capital ': 'nan', '100 Ordinary Shares 1 of Â£ each ': '100', 'Total Shareholder funds ': '100'}"
X8Y4TKLK,"{'Called up share capital not paid ': '100', 'Net assets ': '100', 'Tssued share capital ': 'nan', '100 Ordinary Shares of Â£ | each ': '100', 'Total Shareholder funds ': '100'}"
X8Y4TKPN,"{'Current Assets ': '2124', 'Creditors: amounts falling due within one year ': '-250', 'Net current assets (liabilities) ': '1874', 'Total assets less current liabilities ': '1874', 'Creditors: amounts falling due after more than one ': 'nan', '': '-90628', 'Total net assets (liabilities) ': '-88754', 'Capital and reserves ': '-88754'}"
X8Y4TLIR,"{'Called up share capital not paid ': 'nan', 'Current Assets ': '185', 'Prepayments and accrued income ': 'nan', 'Net current assets (liabilities) ': '185', 'Total assets less current liabilities ': '186', 'Total net assets (liabilities) ': '186', 'Capital and reserves ': '186'}"
X8Y4TOYI,"{'Fixed Assets ': '105', 'Current Assets ': '3057', 'Creditors: amounts falling due within one year ': '-2940', 'Net current assets (liabilities) ': '117', 'Total assets less current liabilities ': '222', 'Total net assets (liabilities) ': '222', 'Capital and reserves ': '222'}"
X8Y4TQB7,"{'Fixed Assets ': '23766', 'Current Assets ': '192707', 'Creditors: amounts falling due within one year ': '-61243', 'Net current assets (liabilities) ': '131464', 'Total assets less current liabilities ': '155230', 'Total net assets (liabilities) ': '155230', 'Capital and reserves ': '155230'}"
X8Y4TQBN,"{'Called up share capital not paid ': '300', 'Net assets ': '300', 'Tssued share capital ': 'nan', '300 Ordinary Shares 1 of Â£ each ': '300', 'Total Shareholder funds ': '300'}"
X8Y4TU43,"{'Called up share capital not paid ': 'nan', 'Current assets ': 'nan', 'Cash at bank and in hand ': '100', 'Net assets ': '100', 'Authorised share capital ': 'nan', '100 ORDINARY SHARES of Â£1 each ': '100', 'Issued share capital ': 'nan', 'Total shareholder funds ': '100'}"
X8XZIBOZ,"{'Called up share capital not paid ': 'nan', 'Fixed Assets ': '23000', 'Current Assets ': '15474', 'Creditors: amounts falling due within one year ': '-35344', 'Net current assets (liabilities) ': '-19870', 'Total assets less current liabilities ': '3131', 'Total net assets (liabilities) ': '3131', 'Capital and reserves ': '3131'}"
X8XZINW9,"{'Called up share capital not paid ': 'nan', 'Net assets ': 'nan', 'Tssued share capital ': 'nan', '1 Ordinary Share 1 of Â£ each ': 'nan', 'Total Shareholder funds ': 'nan'}"
X8Y4QNJE,"{'Called up share capital not paid ': 'nan', 'Fixed Assets ': 'nan', 'Current Assets ': '1675', 'Prepayments and accrued income ': 'nan', 'Creditors: amounts falling due within one year ': '-1000', 'Net current assets (liabilities) ': '675', 'Total assets less current liabilities ': '677', 'Creditors: amounts falling due after more than one year ': 'nan', 'Provisions for liabilities ': 'nan', 'Accruals and deferred income ': 'nan', 'Total net assets (liabilities) ': '677', 'Capital and reserves ': '677'}"
X8Y4QWQB,"{'Fixed Assets ': '6000', 'Current Assets ': '9228', 'Creditors: amounts falling due within one year ': '-10285', 'Net current assets (liabilities) ': '-1057', 'Total assets less current liabilities ': '4943', 'Total net assets (liabilities) ': '4943', 'Capital and reserves ': '4943'}"
X8Y4RM8X,"{'Called up share capital not paid ': 'nan', 'Fixed Assets ': 'nan', 'Current Assets ': '11077', 'Prepayments and accrued income ': 'nan', 'Creditors: amounts falling due within one year ': '-4215', 'Net current assets (liabilities) ': '6862', 'Total assets less current liabilities ': '6862', 'Creditors: amounts falling due after more than one year ': 'nan', 'Provisions for liabilities ': 'nan', 'Accruals and deferred income ': 'nan', 'Total net assets (liabilities) ': '6862', 'Capital and reserves ': '6862'}"
X8Y4SRGR,"{'Fixed Assets ': '16232', 'Current Assets ': '174721', 'Creditors: amounts falling due within one year ': '-166173', 'Net current assets (liabilities) ': '8548', 'Total assets less current liabilities ': '24780', 'Total net assets (liabilities) ': '24780', 'Capital and reserves ': '24780'}"
X8Y4TD2I,"{'Called up share capital not paid ': '100', 'Net assets ': '100', 'Tssued share capital ': 'nan', '100 Ordinary Shares of Â£ | each ': '100', 'Total Shareholder funds ': '100'}"
X8Y4TGYA,"{'Called up share capital not paid ': '000', 'Current assets ': 'nan', 'Cash at bank and in hand ': '100', 'Net assets ': '100', 'Issued share capital ': 'nan', '1 Ordinary Shares of Â£1.00 each ': '100', 'Total Shareholder funds ': '100'}"
